table,setting,dataset,backbone,feature_dim,smoother,seed,val_acc,test_acc
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12347,88.81986999511719,88.65047454833984
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12348,88.53755187988281,88.4810791015625
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12349,88.93280792236328,86.78712463378906
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12350,88.14229583740234,89.21512603759766
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12351,88.14229583740234,88.25521850585938
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12352,88.14229583740234,88.65047454833984
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12353,88.5940170288086,87.57764434814453
table6,FeatFree-HOA,lastfm,sage,3200,hoa,12354,89.61038208007812,87.972900390625
table6,FeatFree-HOA,citeseer,sage,800,hoa,12345,67.42788696289062,70.0721206665039
table6,FeatFree-HOA,citeseer,sage,800,hoa,12346,67.78846740722656,66.70673370361328
table6,FeatFree-HOA,citeseer,sage,800,hoa,12347,68.75,66.46634674072266
table6,FeatFree-HOA,citeseer,sage,800,hoa,12348,68.87019348144531,66.9471206665039
table6,FeatFree-HOA,citeseer,sage,800,hoa,12349,65.98558044433594,66.70673370361328
table6,FeatFree-HOA,citeseer,sage,800,hoa,12350,67.42788696289062,67.54808044433594
table6,FeatFree-HOA,citeseer,sage,800,hoa,12351,67.30769348144531,63.94230651855469
table6,FeatFree-HOA,citeseer,sage,800,hoa,12352,68.99038696289062,65.74519348144531
table6,FeatFree-HOA,citeseer,sage,800,hoa,12353,68.26923370361328,67.90865325927734
table6,FeatFree-HOA,citeseer,sage,800,hoa,12354,65.50480651855469,66.34615325927734
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12345,69.35096740722656,70.3125
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12346,69.23077392578125,68.62981414794922
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12347,68.75,67.06730651855469
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12348,68.99038696289062,68.87019348144531
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12349,68.02884674072266,68.62981414794922
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12350,66.46634674072266,67.54808044433594
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12351,67.66827392578125,66.70673370361328
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12352,71.39423370361328,67.66827392578125
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12353,69.23077392578125,68.02884674072266
table6,FeatFree-HOA,citeseer,sage,1600,hoa,12354,67.66827392578125,68.75
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12345,70.67308044433594,70.43269348144531
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12346,65.14423370361328,69.35096740722656
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12347,68.87019348144531,66.70673370361328
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12348,68.5096206665039,67.1875
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12349,67.54808044433594,68.14904022216797
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12350,68.14904022216797,67.42788696289062
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12351,68.5096206665039,66.10577392578125
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12352,70.19231414794922,67.66827392578125
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12353,68.87019348144531,67.90865325927734
table6,FeatFree-HOA,citeseer,sage,3200,hoa,12354,65.86538696289062,66.9471206665039
table6,FeatFree-HOA,facebook,sage,800,hoa,12345,93.55642700195312,92.86222839355469
table6,FeatFree-HOA,facebook,sage,800,hoa,12346,92.80883026123047,92.75543212890625
table6,FeatFree-HOA,facebook,sage,800,hoa,12347,92.91563415527344,92.55963134765625
table6,FeatFree-HOA,facebook,sage,800,hoa,12348,92.77323150634766,92.95122528076172
table6,FeatFree-HOA,facebook,sage,800,hoa,12349,92.41722869873047,93.32502746582031
table6,FeatFree-HOA,facebook,sage,800,hoa,12350,93.64542388916016,92.91563415527344
table6,FeatFree-HOA,facebook,sage,800,hoa,12351,92.75543212890625,92.63082885742188
table6,FeatFree-HOA,facebook,sage,800,hoa,12352,92.59523010253906,92.39942932128906
table6,FeatFree-HOA,facebook,sage,800,hoa,12353,93.1114273071289,92.93342590332031
table6,FeatFree-HOA,facebook,sage,800,hoa,12354,93.25382995605469,92.8800277709961
table6,FeatFree-HOA,facebook,sage,1600,hoa,12345,94.07262420654297,93.52082824707031
table6,FeatFree-HOA,facebook,sage,1600,hoa,12346,93.85902404785156,93.55642700195312
table6,FeatFree-HOA,facebook,sage,1600,hoa,12347,93.68102264404297,92.70203399658203
table6,FeatFree-HOA,facebook,sage,1600,hoa,12348,93.6632308959961,94.00142669677734
table6,FeatFree-HOA,facebook,sage,1600,hoa,12349,92.96903228759766,93.62762451171875
table6,FeatFree-HOA,facebook,sage,1600,hoa,12350,94.46422576904297,93.34282684326172
table6,FeatFree-HOA,facebook,sage,1600,hoa,12351,93.00462341308594,93.34282684326172
table6,FeatFree-HOA,facebook,sage,1600,hoa,12352,93.48522186279297,93.04022979736328
table6,FeatFree-HOA,facebook,sage,1600,hoa,12353,93.57422637939453,93.32502746582031
table6,FeatFree-HOA,facebook,sage,1600,hoa,12354,93.80562591552734,93.64542388916016
table6,FeatFree-HOA,facebook,sage,3200,hoa,12345,94.44641876220703,93.84122467041016
table6,FeatFree-HOA,facebook,sage,3200,hoa,12346,94.32182312011719,93.48522186279297
table6,FeatFree-HOA,facebook,sage,3200,hoa,12347,94.21502685546875,93.87682342529297
table6,FeatFree-HOA,facebook,sage,3200,hoa,12348,94.05482482910156,94.23281860351562
table6,FeatFree-HOA,facebook,sage,3200,hoa,12349,93.59202575683594,94.10822296142578
table6,FeatFree-HOA,facebook,sage,3200,hoa,12350,94.66001892089844,93.57422637939453
table6,FeatFree-HOA,facebook,sage,3200,hoa,12351,93.7522201538086,93.87682342529297
table6,FeatFree-HOA,facebook,sage,3200,hoa,12352,93.85902404785156,93.48522186279297
table6,FeatFree-HOA,facebook,sage,3200,hoa,12353,94.09042358398438,94.07262420654297
table6,FeatFree-HOA,facebook,sage,3200,hoa,12354,94.357421875,93.84122467041016
table6,FeatFree-Kprop,cora,gat,800,kprop,12345,81.97931671142578,85.81979370117188
table6,FeatFree-Kprop,cora,gat,800,kprop,12346,87.2968978881836,84.93353271484375
table6,FeatFree-Kprop,cora,gat,800,kprop,12347,83.75184631347656,85.37666320800781
table6,FeatFree-Kprop,cora,gat,800,kprop,12348,87.2968978881836,85.37666320800781
table6,FeatFree-Kprop,cora,gat,800,kprop,12349,84.34268951416016,84.34268951416016
table6,FeatFree-Kprop,cora,gat,800,kprop,12350,83.8995590209961,84.19497680664062
table6,FeatFree-Kprop,cora,gat,800,kprop,12351,84.93353271484375,84.49039459228516
table6,FeatFree-Kprop,cora,gat,800,kprop,12352,85.52436828613281,85.96749877929688
table6,FeatFree-Kprop,cora,gat,800,kprop,12353,84.0472640991211,85.81979370117188
table6,FeatFree-Kprop,cora,gat,800,kprop,12354,84.0472640991211,86.55834197998047
table6,FeatFree-Kprop,cora,gat,1600,kprop,12345,81.83161163330078,84.0472640991211
table6,FeatFree-Kprop,cora,gat,1600,kprop,12346,85.08123779296875,83.3087158203125
table6,FeatFree-Kprop,cora,gat,1600,kprop,12347,84.49039459228516,85.37666320800781
table6,FeatFree-Kprop,cora,gat,1600,kprop,12348,86.41063690185547,83.75184631347656
table6,FeatFree-Kprop,cora,gat,1600,kprop,12349,84.78582000732422,82.57015991210938
table6,FeatFree-Kprop,cora,gat,1600,kprop,12350,83.4564208984375,84.34268951416016
table6,FeatFree-Kprop,cora,gat,1600,kprop,12351,84.78582000732422,84.0472640991211
table6,FeatFree-Kprop,cora,gat,1600,kprop,12352,84.78582000732422,84.93353271484375
table6,FeatFree-Kprop,cora,gat,1600,kprop,12353,83.60413360595703,83.75184631347656
table6,FeatFree-Kprop,cora,gat,1600,kprop,12354,84.49039459228516,86.41063690185547
table6,FeatFree-Kprop,cora,gat,3200,kprop,12345,81.83161163330078,84.63810729980469
table6,FeatFree-Kprop,cora,gat,3200,kprop,12346,85.52436828613281,83.8995590209961
table6,FeatFree-Kprop,cora,gat,3200,kprop,12347,85.08123779296875,84.93353271484375
table6,FeatFree-Kprop,cora,gat,3200,kprop,12348,86.85376739501953,84.63810729980469
table6,FeatFree-Kprop,cora,gat,3200,kprop,12349,85.08123779296875,83.01329040527344
table6,FeatFree-Kprop,cora,gat,3200,kprop,12350,83.60413360595703,82.7178726196289
table6,FeatFree-Kprop,cora,gat,3200,kprop,12351,84.49039459228516,85.22895050048828
table6,FeatFree-Kprop,cora,gat,3200,kprop,12352,84.78582000732422,85.67208099365234
table6,FeatFree-Kprop,cora,gat,3200,kprop,12353,83.8995590209961,85.81979370117188
table6,FeatFree-Kprop,cora,gat,3200,kprop,12354,84.0472640991211,85.67208099365234
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12345,88.93280792236328,87.74703216552734
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12346,88.14229583740234,88.5940170288086
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12347,88.08582305908203,88.70694732666016
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12348,88.65047454833984,89.04573059082031
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12349,88.70694732666016,87.18238067626953
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12350,87.91642761230469,88.93280792236328
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12351,87.69056701660156,87.91642761230469
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12352,87.80349731445312,88.81986999511719
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12353,88.42461395263672,86.6741943359375
table6,FeatFree-Kprop,lastfm,gat,800,kprop,12354,89.66685485839844,87.2953109741211
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12345,89.27159881591797,87.40824127197266
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12346,88.42461395263672,89.1586685180664
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12347,88.65047454833984,88.36815643310547
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12348,88.98927307128906,89.10220336914062
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12349,88.53755187988281,86.61772918701172
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12350,87.91642761230469,88.4810791015625
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12351,87.80349731445312,88.08582305908203
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12352,87.23884582519531,87.52117156982422
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12353,88.5940170288086,87.80349731445312
table6,FeatFree-Kprop,lastfm,gat,1600,kprop,12354,89.10220336914062,86.84358978271484
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12345,89.10220336914062,87.52117156982422
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12346,88.19876098632812,88.87633514404297
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12347,89.04573059082031,88.53755187988281
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12348,88.4810791015625,88.87633514404297
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12349,88.81986999511719,86.50479888916016
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12350,87.972900390625,88.93280792236328
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12351,87.80349731445312,87.972900390625
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12352,88.25521850585938,87.63410186767578
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12353,88.42461395263672,87.52117156982422
table6,FeatFree-Kprop,lastfm,gat,3200,kprop,12354,90.0621109008789,87.52117156982422
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12345,68.99038696289062,71.875
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12346,69.47115325927734,66.9471206665039
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12347,67.1875,66.46634674072266
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12348,67.78846740722656,66.58654022216797
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12349,66.8269271850586,67.1875
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12350,64.18269348144531,64.78365325927734
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12351,65.625,63.1009635925293
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12352,70.43269348144531,68.99038696289062
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12353,70.79327392578125,69.9519271850586
table6,FeatFree-Kprop,citeseer,gat,800,kprop,12354,67.54808044433594,68.87019348144531
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12345,70.3125,71.15384674072266
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12346,65.625,66.8269271850586
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12347,69.35096740722656,66.8269271850586
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12348,66.70673370361328,65.86538696289062
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12349,67.66827392578125,67.90865325927734
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12350,66.10577392578125,67.06730651855469
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12351,66.22596740722656,64.66346740722656
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12352,69.23077392578125,68.14904022216797
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12353,69.35096740722656,67.66827392578125
table6,FeatFree-Kprop,citeseer,gat,1600,kprop,12354,67.78846740722656,68.75
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12345,70.43269348144531,71.39423370361328
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12346,69.23077392578125,68.26923370361328
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12347,69.71154022216797,66.8269271850586
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12348,68.62981414794922,67.42788696289062
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12349,68.14904022216797,67.78846740722656
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12350,68.02884674072266,67.90865325927734
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12351,67.90865325927734,68.14904022216797
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12352,70.0721206665039,68.26923370361328
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12353,70.67308044433594,68.99038696289062
table6,FeatFree-Kprop,citeseer,gat,3200,kprop,12354,68.14904022216797,70.0721206665039
table6,FeatFree-Kprop,facebook,gat,800,kprop,12345,93.5030288696289,92.7198257446289
table6,FeatFree-Kprop,facebook,gat,800,kprop,12346,93.34282684326172,92.6842269897461
table6,FeatFree-Kprop,facebook,gat,800,kprop,12347,93.14702606201172,92.57743072509766
table6,FeatFree-Kprop,facebook,gat,800,kprop,12348,93.27162170410156,92.93342590332031
table6,FeatFree-Kprop,facebook,gat,800,kprop,12349,92.0078353881836,92.84442901611328
table6,FeatFree-Kprop,facebook,gat,800,kprop,12350,94.00142669677734,93.48522186279297
table6,FeatFree-Kprop,facebook,gat,800,kprop,12351,92.6842269897461,93.0936279296875
table6,FeatFree-Kprop,facebook,gat,800,kprop,12352,93.1114273071289,92.70203399658203
table6,FeatFree-Kprop,facebook,gat,800,kprop,12353,93.1114273071289,92.80883026123047
table6,FeatFree-Kprop,facebook,gat,800,kprop,12354,93.12922668457031,92.75543212890625
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12345,93.9480209350586,93.20042419433594
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12346,93.9658203125,93.43182373046875
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12347,94.09042358398438,93.16482543945312
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12348,93.27162170410156,93.5030288696289
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12349,93.1114273071289,93.34282684326172
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12350,94.30402374267578,93.3072280883789
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12351,93.14702606201172,92.8978271484375
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12352,92.82662963867188,92.4350357055664
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12353,93.04022979736328,93.18263244628906
table6,FeatFree-Kprop,facebook,gat,1600,kprop,12354,93.82342529296875,93.12922668457031
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12345,94.10822296142578,93.5030288696289
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12346,93.9480209350586,93.32502746582031
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12347,93.82342529296875,93.25382995605469
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12348,93.39622497558594,93.77002716064453
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12349,93.0758285522461,93.71662902832031
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12350,94.42861938476562,93.64542388916016
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12351,93.05802917480469,93.7522201538086
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12352,93.41402435302734,92.84442901611328
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12353,93.39622497558594,93.39622497558594
table6,FeatFree-Kprop,facebook,gat,3200,kprop,12354,93.9658203125,93.48522186279297
table6,FeatFree-Kprop,cora,gcn,800,kprop,12345,81.97931671142578,85.08123779296875
table6,FeatFree-Kprop,cora,gcn,800,kprop,12346,87.00147247314453,84.63810729980469
table6,FeatFree-Kprop,cora,gcn,800,kprop,12347,84.49039459228516,85.22895050048828
table6,FeatFree-Kprop,cora,gcn,800,kprop,12348,87.00147247314453,85.37666320800781
table6,FeatFree-Kprop,cora,gcn,800,kprop,12349,85.08123779296875,84.0472640991211
table6,FeatFree-Kprop,cora,gcn,800,kprop,12350,84.0472640991211,83.75184631347656
table6,FeatFree-Kprop,cora,gcn,800,kprop,12351,85.08123779296875,84.49039459228516
table6,FeatFree-Kprop,cora,gcn,800,kprop,12352,85.81979370117188,85.81979370117188
table6,FeatFree-Kprop,cora,gcn,800,kprop,12353,83.75184631347656,85.81979370117188
table6,FeatFree-Kprop,cora,gcn,800,kprop,12354,84.78582000732422,86.55834197998047
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12345,82.42245483398438,84.49039459228516
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12346,85.22895050048828,83.75184631347656
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12347,85.52436828613281,85.52436828613281
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12348,86.55834197998047,85.37666320800781
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12349,85.52436828613281,84.78582000732422
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12350,83.3087158203125,83.60413360595703
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12351,85.08123779296875,85.52436828613281
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12352,84.93353271484375,86.1152114868164
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12353,83.8995590209961,83.8995590209961
table6,FeatFree-Kprop,cora,gcn,1600,kprop,12354,85.08123779296875,87.00147247314453
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12345,83.16100311279297,85.08123779296875
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12346,86.7060546875,85.81979370117188
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12347,84.34268951416016,85.52436828613281
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12348,88.03544616699219,85.81979370117188
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12349,84.49039459228516,83.8995590209961
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12350,83.60413360595703,82.57015991210938
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12351,84.19497680664062,85.08123779296875
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12352,85.52436828613281,84.63810729980469
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12353,83.4564208984375,85.96749877929688
table6,FeatFree-Kprop,cora,gcn,3200,kprop,12354,84.78582000732422,87.44461059570312
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12345,89.38452911376953,87.69056701660156
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12346,88.70694732666016,88.76341247558594
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12347,88.36815643310547,88.4810791015625
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12348,88.81986999511719,89.38452911376953
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12349,88.53755187988281,87.06945037841797
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12350,88.36815643310547,89.04573059082031
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12351,88.36815643310547,88.08582305908203
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12352,88.14229583740234,88.19876098632812
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12353,88.4810791015625,87.40824127197266
table6,FeatFree-Kprop,lastfm,gcn,800,kprop,12354,89.89271545410156,87.63410186767578
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12345,89.4974594116211,88.08582305908203
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12346,88.98927307128906,89.1586685180664
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12347,88.65047454833984,88.70694732666016
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12348,89.10220336914062,89.32806396484375
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12349,88.81986999511719,87.18238067626953
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12350,88.36815643310547,88.70694732666016
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12351,88.08582305908203,88.25521850585938
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12352,87.972900390625,88.42461395263672
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12353,88.53755187988281,87.40824127197266
table6,FeatFree-Kprop,lastfm,gcn,1600,kprop,12354,90.00564575195312,87.69056701660156
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12345,89.27159881591797,88.02935791015625
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12346,88.98927307128906,89.32806396484375
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12347,88.5940170288086,88.5940170288086
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12348,89.04573059082031,89.38452911376953
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12349,88.93280792236328,86.73065948486328
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12350,88.25521850585938,88.81986999511719
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12351,88.08582305908203,88.42461395263672
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12352,88.4810791015625,88.70694732666016
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12353,88.4810791015625,87.46470642089844
table6,FeatFree-Kprop,lastfm,gcn,3200,kprop,12354,90.0621109008789,88.19876098632812
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12345,69.23077392578125,70.0721206665039
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12346,70.0721206665039,67.90865325927734
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12347,67.66827392578125,65.86538696289062
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12348,68.02884674072266,66.10577392578125
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12349,65.3846206665039,66.9471206665039
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12350,65.2644271850586,65.74519348144531
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12351,65.86538696289062,64.30288696289062
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12352,70.3125,68.3894271850586
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12353,67.1875,67.1875
table6,FeatFree-Kprop,citeseer,gcn,800,kprop,12354,66.70673370361328,67.54808044433594
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12345,69.59134674072266,71.15384674072266
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12346,66.22596740722656,67.1875
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12347,67.66827392578125,65.86538696289062
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12348,67.90865325927734,67.66827392578125
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12349,63.701927185058594,67.06730651855469
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12350,63.701927185058594,65.625
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12351,68.87019348144531,66.34615325927734
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12352,69.11058044433594,67.30769348144531
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12353,67.30769348144531,66.8269271850586
table6,FeatFree-Kprop,citeseer,gcn,1600,kprop,12354,64.42308044433594,66.10577392578125
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12345,70.3125,71.03365325927734
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12346,69.59134674072266,68.3894271850586
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12347,69.71154022216797,66.58654022216797
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12348,68.14904022216797,68.5096206665039
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12349,65.86538696289062,68.3894271850586
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12350,67.30769348144531,66.34615325927734
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12351,66.8269271850586,65.50480651855469
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12352,69.83173370361328,67.54808044433594
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12353,71.03365325927734,68.5096206665039
table6,FeatFree-Kprop,citeseer,gcn,3200,kprop,12354,68.75,70.3125
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12345,93.43182373046875,92.77323150634766
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12346,93.18263244628906,92.77323150634766
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12347,93.18263244628906,92.55963134765625
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12348,92.57743072509766,93.00462341308594
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12349,92.4350357055664,92.93342590332031
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12350,93.77002716064453,92.64862823486328
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12351,92.79102325439453,92.57743072509766
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12352,92.45282745361328,92.45282745361328
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12353,92.98683166503906,92.96903228759766
table6,FeatFree-Kprop,facebook,gcn,800,kprop,12354,93.0758285522461,92.8978271484375
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12345,93.64542388916016,93.25382995605469
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12346,93.69882202148438,93.34282684326172
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12347,93.80562591552734,93.05802917480469
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12348,92.98683166503906,93.52082824707031
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12349,92.82662963867188,93.34282684326172
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12350,94.48202514648438,93.32502746582031
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12351,92.98683166503906,92.80883026123047
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12352,92.8800277709961,92.41722869873047
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12353,93.23603057861328,93.0936279296875
