point_id,figure_id,dataset,backbone,seed,val_acc,test_acc,source_job_id
f3_fe610e7837d46655,3,cora,sage,12362,79.02510833740234,78.13884735107422,c9550779117c
f3_fe610e7837d46655,3,cora,sage,12363,79.911376953125,76.51403045654297,c9550779117c
f3_fe610e7837d46655,3,cora,sage,12364,77.4002914428711,74.0029525756836,c9550779117c
f3_7075ca30e75e40f1,3,cora,sage,12345,73.70753479003906,76.80945587158203,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12346,78.58197784423828,75.77548217773438,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12347,79.3205337524414,78.43426513671875,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12348,79.76366424560547,77.84342956542969,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12349,79.911376953125,79.911376953125,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12350,75.77548217773438,73.8552474975586,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12351,74.29837799072266,76.36632537841797,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12352,81.83161163330078,79.76366424560547,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12353,77.4002914428711,79.61595153808594,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12354,78.13884735107422,80.35450744628906,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12355,77.84342956542969,75.03692626953125,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12356,80.79763793945312,77.10487365722656,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12357,77.10487365722656,78.58197784423828,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12358,74.15066528320312,74.44608306884766,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12359,74.74150848388672,74.15066528320312,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12360,78.58197784423828,82.12702941894531,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12361,81.68389892578125,79.3205337524414,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12362,79.02510833740234,78.28656005859375,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12363,80.35450744628906,76.6617431640625,1a53e5def048
f3_7075ca30e75e40f1,3,cora,sage,12364,77.69571685791016,73.412109375,1a53e5def048
f3_0229fee513905e4c,3,cora,sage,12345,73.8552474975586,77.4002914428711,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12346,77.84342956542969,76.51403045654297,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12347,80.05908203125,79.02510833740234,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12348,79.76366424560547,77.10487365722656,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12349,79.911376953125,81.53618621826172,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12350,75.62776947021484,75.62776947021484,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12351,74.0029525756836,76.6617431640625,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12352,81.38848114013672,79.3205337524414,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12353,77.4002914428711,79.3205337524414,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12354,78.28656005859375,80.6499252319336,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12355,77.69571685791016,74.44608306884766,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12356,80.94534301757812,77.54800415039062,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12357,77.4002914428711,77.84342956542969,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12358,74.74150848388672,74.59379577636719,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12359,75.03692626953125,74.74150848388672,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12360,80.05908203125,82.57015991210938,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12361,81.09305572509766,79.911376953125,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12362,79.3205337524414,77.84342956542969,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12363,80.05908203125,76.21861267089844,b9aed1dc4a4e
f3_0229fee513905e4c,3,cora,sage,12364,78.13884735107422,73.70753479003906,b9aed1dc4a4e
f3_a80947dd2e330467,3,cora,sage,12345,74.0029525756836,77.10487365722656,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12346,78.58197784423828,76.51403045654297,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12347,77.99113464355469,76.80945587158203,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12348,80.20679473876953,77.84342956542969,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12349,79.17282104492188,80.20679473876953,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12350,75.48005676269531,73.412109375,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12351,74.74150848388672,74.29837799072266,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12352,81.09305572509766,79.911376953125,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12353,78.13884735107422,80.79763793945312,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12354,78.28656005859375,80.05908203125,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12355,78.87740325927734,75.33235168457031,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12356,81.53618621826172,77.99113464355469,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12357,77.4002914428711,76.6617431640625,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12358,77.10487365722656,75.48005676269531,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12359,77.84342956542969,78.28656005859375,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12360,80.20679473876953,82.7178726196289,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12361,81.24076843261719,80.05908203125,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12362,79.3205337524414,76.36632537841797,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12363,80.20679473876953,77.4002914428711,7cc5c4557aef
f3_a80947dd2e330467,3,cora,sage,12364,79.61595153808594,74.74150848388672,7cc5c4557aef
f3_5805dcf4b3bc666d,3,cora,sage,12345,81.53618621826172,83.3087158203125,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12346,82.7178726196289,81.68389892578125,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12347,77.4002914428711,78.43426513671875,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12348,82.42245483398438,81.09305572509766,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12349,82.57015991210938,83.4564208984375,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12350,80.6499252319336,80.50221252441406,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12351,84.49039459228516,84.0472640991211,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12352,81.38848114013672,80.94534301757812,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12353,77.4002914428711,79.61595153808594,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12354,80.94534301757812,82.86558532714844,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12355,86.26292419433594,83.8995590209961,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12356,85.52436828613281,82.42245483398438,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12357,84.93353271484375,84.34268951416016,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12358,83.01329040527344,81.38848114013672,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12359,83.8995590209961,84.63810729980469,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12360,83.60413360595703,82.86558532714844,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12361,84.93353271484375,83.3087158203125,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12362,72.96897888183594,73.11669158935547,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12363,83.01329040527344,81.68389892578125,75e74d231b34
f3_5805dcf4b3bc666d,3,cora,sage,12364,86.7060546875,83.3087158203125,75e74d231b34
f3_d1bd239f21f4c837,3,cora,sage,12345,81.24076843261719,84.19497680664062,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12346,84.0472640991211,82.86558532714844,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12347,84.78582000732422,84.49039459228516,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12348,85.81979370117188,85.81979370117188,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12349,84.93353271484375,84.19497680664062,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12350,81.09305572509766,80.79763793945312,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12351,84.0472640991211,84.93353271484375,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12352,83.8995590209961,84.78582000732422,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12353,81.97931671142578,83.60413360595703,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12354,83.8995590209961,85.52436828613281,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12355,84.93353271484375,83.75184631347656,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12356,86.1152114868164,84.0472640991211,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12357,85.67208099365234,83.4564208984375,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12358,83.16100311279297,82.27474212646484,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12359,82.42245483398438,83.75184631347656,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12360,85.08123779296875,85.08123779296875,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12361,85.52436828613281,82.27474212646484,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12362,86.26292419433594,82.7178726196289,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12363,85.22895050048828,82.12702941894531,51393f2d56ea
f3_d1bd239f21f4c837,3,cora,sage,12364,86.1152114868164,84.78582000732422,51393f2d56ea
f3_2259104f6a4d411d,3,cora,sage,12345,82.27474212646484,83.4564208984375,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12346,84.78582000732422,83.01329040527344,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12347,84.49039459228516,83.8995590209961,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12348,85.96749877929688,86.41063690185547,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12349,85.08123779296875,83.8995590209961,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12350,81.38848114013672,81.53618621826172,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12351,83.8995590209961,85.08123779296875,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12352,83.8995590209961,85.22895050048828,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12353,82.86558532714844,83.75184631347656,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12354,83.16100311279297,84.93353271484375,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12355,85.37666320800781,83.75184631347656,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12356,86.41063690185547,84.0472640991211,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12357,85.52436828613281,84.34268951416016,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12358,83.75184631347656,82.27474212646484,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12359,83.01329040527344,84.93353271484375,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12360,85.08123779296875,85.22895050048828,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12361,85.67208099365234,82.57015991210938,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12362,85.37666320800781,82.86558532714844,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12363,84.34268951416016,83.3087158203125,7590ea0ed2fd
f3_2259104f6a4d411d,3,cora,sage,12364,85.67208099365234,84.93353271484375,7590ea0ed2fd
f3_09deaa191fc538b9,3,cora,sage,12345,81.83161163330078,83.75184631347656,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12346,85.22895050048828,83.01329040527344,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12347,85.08123779296875,84.0472640991211,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12348,85.81979370117188,85.96749877929688,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12349,85.08123779296875,84.63810729980469,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12350,81.53618621826172,81.83161163330078,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12351,83.75184631347656,84.49039459228516,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12352,84.0472640991211,85.96749877929688,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12353,82.86558532714844,83.8995590209961,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12354,83.8995590209961,85.67208099365234,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12355,85.67208099365234,83.3087158203125,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12356,86.26292419433594,84.19497680664062,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12357,85.96749877929688,85.22895050048828,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12358,83.8995590209961,82.7178726196289,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12359,83.01329040527344,84.63810729980469,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12360,83.75184631347656,84.78582000732422,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12361,85.52436828613281,81.97931671142578,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12362,85.22895050048828,82.57015991210938,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12363,84.93353271484375,83.16100311279297,93e83c7399c1
f3_09deaa191fc538b9,3,cora,sage,12364,84.19497680664062,84.49039459228516,93e83c7399c1
f3_bf8b86e083b70b9b,3,cora,sage,12345,81.83161163330078,83.75184631347656,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12346,85.52436828613281,83.8995590209961,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12347,84.93353271484375,84.0472640991211,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12348,86.26292419433594,85.96749877929688,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12349,84.93353271484375,84.78582000732422,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12350,81.38848114013672,81.83161163330078,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12351,83.4564208984375,82.86558532714844,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12352,84.0472640991211,85.67208099365234,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12353,82.57015991210938,83.8995590209961,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12354,83.60413360595703,84.63810729980469,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12355,85.52436828613281,83.16100311279297,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12356,86.85376739501953,84.0472640991211,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12357,86.1152114868164,85.22895050048828,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12358,83.75184631347656,82.42245483398438,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12359,83.4564208984375,84.49039459228516,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12360,84.34268951416016,84.34268951416016,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12361,85.52436828613281,82.7178726196289,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12362,85.37666320800781,82.42245483398438,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12363,85.52436828613281,84.34268951416016,71449353ed71
f3_bf8b86e083b70b9b,3,cora,sage,12364,84.19497680664062,84.49039459228516,71449353ed71
f3_c9b851530dfc7a60,3,cora,sage,12345,81.97931671142578,81.68389892578125,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12346,85.67208099365234,82.42245483398438,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12347,84.49039459228516,84.34268951416016,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12348,86.41063690185547,86.26292419433594,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12349,85.52436828613281,83.8995590209961,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12350,81.38848114013672,82.12702941894531,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12351,82.27474212646484,83.60413360595703,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12352,83.60413360595703,84.19497680664062,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12353,81.38848114013672,82.57015991210938,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12354,80.79763793945312,85.22895050048828,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12355,85.37666320800781,83.3087158203125,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12356,86.85376739501953,84.0472640991211,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12357,86.1152114868164,86.26292419433594,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12358,78.43426513671875,77.10487365722656,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12359,82.86558532714844,83.8995590209961,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12360,82.57015991210938,82.12702941894531,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12361,85.52436828613281,82.27474212646484,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12362,84.63810729980469,81.83161163330078,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12363,85.08123779296875,83.16100311279297,adf197d72bc6
f3_c9b851530dfc7a60,3,cora,sage,12364,85.96749877929688,84.0472640991211,adf197d72bc6
f3_afcea6715f0fc99c,3,cora,sage,12345,81.97931671142578,83.75184631347656,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12346,85.81979370117188,83.16100311279297,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12347,83.01329040527344,84.34268951416016,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12348,85.37666320800781,83.8995590209961,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12349,84.0472640991211,83.75184631347656,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12350,81.09305572509766,81.97931671142578,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12351,83.75184631347656,85.52436828613281,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12352,83.8995590209961,85.37666320800781,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12353,82.86558532714844,84.49039459228516,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12354,83.8995590209961,86.26292419433594,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12355,86.26292419433594,84.78582000732422,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12356,86.1152114868164,83.60413360595703,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12357,85.08123779296875,85.96749877929688,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12358,84.19497680664062,82.7178726196289,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12359,82.86558532714844,83.3087158203125,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12360,85.37666320800781,85.37666320800781,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12361,86.55834197998047,82.57015991210938,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12362,84.93353271484375,81.68389892578125,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12363,85.96749877929688,83.16100311279297,79eedf66b23d
f3_afcea6715f0fc99c,3,cora,sage,12364,86.1152114868164,85.08123779296875,79eedf66b23d
f3_55db5430131000e7,3,cora,sage,12345,82.27474212646484,84.0472640991211,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12346,86.1152114868164,82.7178726196289,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12347,84.34268951416016,84.63810729980469,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12348,85.67208099365234,85.52436828613281,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12349,84.34268951416016,84.0472640991211,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12350,79.911376953125,80.35450744628906,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12351,83.4564208984375,85.96749877929688,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12352,84.49039459228516,85.52436828613281,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12353,83.4564208984375,84.63810729980469,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12354,84.78582000732422,86.1152114868164,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12355,85.96749877929688,84.63810729980469,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12356,86.1152114868164,83.75184631347656,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12357,84.93353271484375,85.08123779296875,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12358,84.0472640991211,82.12702941894531,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12359,82.86558532714844,83.60413360595703,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12360,85.37666320800781,85.08123779296875,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12361,86.26292419433594,82.86558532714844,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12362,84.93353271484375,81.83161163330078,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12363,86.1152114868164,83.01329040527344,7a3456a4aea3
f3_55db5430131000e7,3,cora,sage,12364,86.41063690185547,86.1152114868164,7a3456a4aea3
f3_ea049e3c72909b3f,3,cora,sage,12345,81.97931671142578,83.60413360595703,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12346,86.1152114868164,83.01329040527344,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12347,83.8995590209961,84.34268951416016,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12348,86.1152114868164,85.22895050048828,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12349,84.34268951416016,83.75184631347656,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12350,80.35450744628906,80.94534301757812,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12351,83.60413360595703,85.81979370117188,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12352,84.0472640991211,84.78582000732422,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12353,82.57015991210938,83.8995590209961,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12354,84.49039459228516,86.41063690185547,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12355,85.37666320800781,83.8995590209961,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12356,86.55834197998047,83.8995590209961,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12357,84.93353271484375,85.67208099365234,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12358,84.19497680664062,82.86558532714844,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12359,82.86558532714844,83.75184631347656,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12360,84.78582000732422,85.22895050048828,351b9790118d
f3_ea049e3c72909b3f,3,cora,sage,12361,86.41063690185547,82.42245483398438,351b9790118d
