source,backbone,dataset,x_eps,x_index,line_label,pipeline,smoother,feature_dim,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,test_acc_mean,test_acc_ci_low,test_acc_ci_high,test_acc_std,test_acc_min,test_acc_max,val_acc_mean,val_acc_ci_low,val_acc_ci_high,n,source_job_dir,actual_verify_rank,ci_method,point_id,bootstrap_key,bootstrap_val_key
main_add_10seed,gat,cora,2.0,4,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1133,64,0.01,0.01,0.5,0.5,85.14032287597657,84.50516815185547,85.73153457641602,1.0947870825303347,83.01329040527344,86.85376739501953,85.34711837768555,84.50479963302612,86.26292343139649,10,,,,f1_af3c95eda5a07c6c,main|gat|figure3_pipeline4|cora|2.0,main-val|gat|figure3_pipeline4|cora|2.0
main_add_10seed,gat,cora,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1138,64,0.01,0.01,0.75,0.5,85.0664680480957,84.35745845794678,85.77547838211059,1.1826070550249157,83.4564208984375,86.7060546875,85.52437133789063,84.83013229370117,86.13035503387451,10,,,,f1_e863ca6b643ba9f0,main|gat|figure3_pipeline4|cora|3.0,main-val|gat|figure3_pipeline4|cora|3.0
main_add_10seed,gat,cora,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1138,64,0.01,0.01,0.75,0.5,85.50959930419921,84.83013227462769,86.1447540283203,1.1172518759480161,83.3087158203125,87.00147247314453,85.64253997802734,84.93316040039062,86.38146284103394,10,,,,f1_a26741d61953d1c3,main|gat|figure3_pipeline4|cora|4.0,main-val|gat|figure3_pipeline4|cora|4.0
main_add_10seed,gat,cora,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1137,64,0.01,0.01,0.75,0.3,85.46528701782226,84.8445327758789,86.13035430908204,1.144584556210272,83.75184631347656,87.2968978881836,85.6573097229004,85.06609878540038,86.26329193115235,10,,,,f1_faf577cb6fbd9ede,main|gat|figure3_pipeline4|cora|6.0,main-val|gat|figure3_pipeline4|cora|6.0
main_add_10seed,gat,cora,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1138,64,0.01,0.01,0.75,0.5,85.83456192016601,85.27326202392578,86.44017412185669,1.03150888967942,84.0472640991211,87.59231567382812,85.56868362426758,84.81536024093629,86.39586183547974,10,,,,f1_92fefdcbea4b49d3,main|gat|figure3_pipeline4|cora|8.0,main-val|gat|figure3_pipeline4|cora|8.0
main_add_10seed,gat,facebook,0.001,0,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,604,8,0.001,0.0,0.25,0.7,85.04628067016601,84.04770582199097,86.0628788948059,1.7601931576264684,82.23567199707031,88.09185028076172,85.22961959838867,84.47641529083252,86.00436191558838,10,,,,f1_58ffabd06c0a04cb,main|gat|figure3_pipeline4|facebook|0.001,main-val|gat|figure3_pipeline4|facebook|0.001
main_add_10seed,gat,facebook,0.01,1,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1130,64,0.01,0.01,0.25,0.9,92.53470840454102,92.27656454086303,92.78390810012817,0.44505408210686986,91.6518325805664,93.2894287109375,92.9476692199707,92.63412328720094,93.32863107681274,10,,,,f1_4c65c485a9240c6e,main|gat|figure3_pipeline4|facebook|0.01,main-val|gat|figure3_pipeline4|facebook|0.01
main_add_10seed,gat,facebook,0.1,2,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,960,32,0.01,0.01,0.75,0.9,93.05802993774414,92.80344594955444,93.32502824783325,0.4517115581527713,92.4350357055664,93.93022918701172,93.50658569335937,93.31964237213134,93.6704342842102,10,,,,f1_4d82428f7ddf545b,main|gat|figure3_pipeline4|facebook|0.1,main-val|gat|figure3_pipeline4|facebook|0.1
main_add_10seed,gat,facebook,1.0,3,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,599,8,0.01,0.01,0.75,0.7,93.69170608520508,93.4618639755249,93.9695205116272,0.4310716714759251,93.12922668457033,94.55322265625,94.1028823852539,93.92488397598267,94.30046157836914,10,,,,f1_d43662224e6f5b91,main|gat|figure3_pipeline4|facebook|1.0,main-val|gat|figure3_pipeline4|facebook|1.0
main_add_10seed,gat,facebook,10.0,9,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,944,32,0.01,0.001,0.75,0.7,94.05838546752929,93.96048507690429,94.18133924484253,0.19923918678872163,93.84122467041016,94.55322265625,94.22392196655274,93.96226497650146,94.50164516448974,10,,,,f1_34f11d828b1da01f,main|gat|figure3_pipeline4|facebook|10.0,main-val|gat|figure3_pipeline4|facebook|10.0
main_add_10seed,gat,facebook,2.0,4,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1124,64,0.01,0.001,0.75,0.7,93.64542617797852,93.35337371826172,93.90530471801758,0.4599750414391788,92.59523010253906,94.3752212524414,93.94446334838867,93.67025707244873,94.25427066802978,10,,,,f1_233086aa1324268f,main|gat|figure3_pipeline4|facebook|2.0,main-val|gat|figure3_pipeline4|facebook|2.0
main_add_10seed,gat,facebook,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1110,64,0.01,0.0001,0.75,0.9,93.6294044494629,93.38910444259643,93.88216331481934,0.4120530058516675,92.95122528076172,94.41082763671876,93.91420440673828,93.72356624603272,94.11360803604126,10,,,,f1_12cacf8b5e53e5b2,main|gat|figure3_pipeline4|facebook|3.0,main-val|gat|figure3_pipeline4|facebook|3.0
main_add_10seed,gat,facebook,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,599,8,0.01,0.01,0.75,0.7,93.71484451293945,93.52607526779175,93.93912355422974,0.35266565041171816,93.12922668457033,94.5176239013672,94.07796478271484,93.79846164703369,94.33076807022094,10,,,,f1_113ca26ed97048c7,main|gat|figure3_pipeline4|facebook|4.0,main-val|gat|figure3_pipeline4|facebook|4.0
main_add_10seed,gat,facebook,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,944,32,0.01,0.001,0.75,0.7,93.84300384521484,93.55998533248902,94.09932176589966,0.45096657993921807,92.8978271484375,94.5888214111328,94.14738388061524,93.983626537323,94.32542747497558,10,,,,f1_ac5bd9d553e5d67d,main|gat|figure3_pipeline4|facebook|6.0,main-val|gat|figure3_pipeline4|facebook|6.0
main_add_10seed,gat,facebook,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,944,32,0.01,0.001,0.75,0.7,93.9088638305664,93.6470273399353,94.18836767196656,0.4614113829007366,92.86222839355467,94.71341705322266,94.15984191894532,93.85190277099609,94.45709993362426,10,,,,f1_ab045fa7d05644ff,main|gat|figure3_pipeline4|facebook|8.0,main-val|gat|figure3_pipeline4|facebook|8.0
main_add_10seed,gat,lastfm,0.001,0,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,785,16,0.001,0.0,0.25,0.9,81.54714736938476,80.56465299606323,82.50197458267212,1.703092856775726,78.99491882324219,84.35911560058594,82.59740142822265,81.91403049468995,83.20736772537231,10,,,,f1_5fe5d8d37b32586f,main|gat|figure3_pipeline4|lastfm|0.001,main-val|gat|figure3_pipeline4|lastfm|0.001
main_add_10seed,gat,lastfm,0.01,1,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1150,64,0.001,0.0,0.5,0.9,85.36419906616212,83.68139192581177,86.53881761550903,2.4236688188858504,79.22077941894531,87.40824127197266,85.99661026000976,84.1214003753662,87.19931947708129,10,,,,f1_9c63cec0df93611e,main|gat|figure3_pipeline4|lastfm|0.01,main-val|gat|figure3_pipeline4|lastfm|0.01
main_add_10seed,gat,lastfm,0.1,2,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,960,32,0.01,0.01,0.75,0.9,87.51552734375,87.0410774230957,87.96739196777344,0.7911645376671257,86.10954284667969,88.5940170288086,88.3060401916504,87.93336938858032,88.69014661788941,10,,,,f1_c969761a9070d25c,main|gat|figure3_pipeline4|lastfm|0.1,main-val|gat|figure3_pipeline4|lastfm|0.1
main_add_10seed,gat,lastfm,1.0,3,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1139,64,0.01,0.01,0.75,0.7,88.12535247802734,87.71287153244019,88.5433380508423,0.7107819219026458,86.9565200805664,88.98927307128906,88.63918533325196,88.24392850875854,89.01764450073242,10,,,,f1_f0a483383ea77f97,main|gat|figure3_pipeline4|lastfm|1.0,main-val|gat|figure3_pipeline4|lastfm|1.0
main_add_10seed,gat,lastfm,10.0,9,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1128,64,0.01,0.01,0.25,0.5,88.28345184326172,87.67348707199098,88.80872035980224,0.9415561645077176,86.84358978271484,89.61038208007812,88.76340942382812,88.39624328613282,89.11913990020753,10,,,,f1_7bdb3f2dde6a9969,main|gat|figure3_pipeline4|lastfm|10.0,main-val|gat|figure3_pipeline4|lastfm|10.0
main_add_10seed,gat,lastfm,2.0,4,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1139,64,0.01,0.01,0.75,0.7,88.38509140014648,88.01213756561279,88.75776292800903,0.6718358622698357,87.35177612304688,89.38452911376953,88.78034896850586,88.36787031173706,89.22077714920043,10,,,,f1_f7d1fb3173cd171b,main|gat|figure3_pipeline4|lastfm|2.0,main-val|gat|figure3_pipeline4|lastfm|2.0
main_add_10seed,gat,lastfm,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1134,64,0.01,0.01,0.5,0.7,88.40203018188477,87.89948881149293,88.81436845779419,0.7986283856101424,86.84358978271484,89.27159881591797,88.88763427734375,88.48094253540039,89.2772445678711,10,,,,f1_2baf998e0cecbbbd,main|gat|figure3_pipeline4|lastfm|3.0,main-val|gat|figure3_pipeline4|lastfm|3.0
main_add_10seed,gat,lastfm,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1133,64,0.01,0.01,0.5,0.5,88.16487731933594,87.65090251922607,88.70708465576172,0.888897511998514,86.90005493164062,89.44098663330078,88.71258926391602,88.3342727470398,89.08525701522828,10,,,,f1_339f07401d3f7c75,main|gat|figure3_pipeline4|lastfm|4.0,main-val|gat|figure3_pipeline4|lastfm|4.0
main_add_10seed,gat,lastfm,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,959,32,0.01,0.01,0.75,0.7,88.36815032958984,87.92757951736449,88.80886308670044,0.7542801658752819,87.12591552734375,89.61038208007812,88.84246063232422,88.46414335250854,89.20948415756226,10,,,,f1_b3eb42f85b792e04,main|gat|figure3_pipeline4|lastfm|6.0,main-val|gat|figure3_pipeline4|lastfm|6.0
main_add_10seed,gat,lastfm,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1129,64,0.01,0.01,0.25,0.7,88.40203170776367,88.02921838760375,88.80857856750488,0.6676799654003259,87.57764434814453,89.27159881591797,88.87069091796874,88.38508909225465,89.32820281982421,10,,,,f1_a6408b395670a64c,main|gat|figure3_pipeline4|lastfm|8.0,main-val|gat|figure3_pipeline4|lastfm|8.0
main_add_10seed,gcn,citeseer,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,56,2,0.001,0.001,0.5,none,64.17067527770996,63.44952239990234,64.87980882644653,1.2775981098619813,62.139427185058594,65.98558044433594,64.92788658142089,64.00210431098938,66.10607173919678,10,,,,f1_fca61ea91a3e085b,main|gcn|figure3_pipeline1|citeseer|0.001,main-val|gcn|figure3_pipeline1|citeseer|0.001
main_add_10seed,gcn,citeseer,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,88,4,0.001,0.0001,0.25,none,63.665867233276366,62.439604682922365,64.73557892799379,1.994412019669253,60.33654022216797,66.22596740722656,64.19471435546875,63.13672004699707,65.19291166305543,10,,,,f1_3246a5a09d652890,main|gcn|figure3_pipeline1|citeseer|0.01,main-val|gcn|figure3_pipeline1|citeseer|0.01
main_add_10seed,gcn,citeseer,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,59,2,0.001,0.01,0.5,none,64.14663696289062,63.04086761474609,65.18029024124145,1.8246108818932412,61.17788696289063,66.70673370361328,65.25240631103516,64.1947135925293,66.5510831451416,10,,,,f1_ab5f3cf028b0efae,main|gcn|figure3_pipeline1|citeseer|0.1,main-val|gcn|figure3_pipeline1|citeseer|0.1
main_add_10seed,gcn,citeseer,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,238,64,0.001,0.01,0.25,none,66.4423095703125,64.63942487716675,67.93329595565795,2.9899743853132943,58.77404022216797,69.23077392578125,66.77884826660156,64.92758569717408,68.53395753860474,10,,,,f1_1d03e5b53a1e5871,main|gcn|figure3_pipeline1|citeseer|1.0,main-val|gcn|figure3_pipeline1|citeseer|1.0
main_add_10seed,gcn,citeseer,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,204,32,0.001,0.01,0.75,none,67.54807891845704,66.62259901046754,68.19741735458373,1.3982305203589098,63.82212066650391,69.11058044433594,69.37500305175782,68.65384826660156,70.08443820953369,10,,,,f1_8c473d0f9f13b58e,main|gcn|figure3_pipeline1|citeseer|10.0,main-val|gcn|figure3_pipeline1|citeseer|10.0
main_add_10seed,gcn,citeseer,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,204,32,0.001,0.01,0.75,none,67.2956756591797,66.11779094696044,68.37800804138183,1.9226184624544995,64.42308044433594,70.43269348144531,68.73798294067383,67.7884620666504,69.78395755767822,10,,,,f1_72af25c01e2f561b,main|gcn|figure3_pipeline1|citeseer|2.0,main-val|gcn|figure3_pipeline1|citeseer|2.0
main_add_10seed,gcn,citeseer,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,240,64,0.001,0.01,0.75,none,68.04086608886719,67.48768020629882,68.5697120666504,0.9055729818209368,66.34615325927734,69.47115325927734,69.00240554809571,67.94471282958985,70.10877660751343,10,,,,f1_7fcd65e7bd1f2a89,main|gcn|figure3_pipeline1|citeseer|3.0,main-val|gcn|figure3_pipeline1|citeseer|3.0
main_add_10seed,gcn,citeseer,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,211,32,0.0001,0.001,0.25,none,67.19952163696288,66.3578744316101,67.93269577026368,1.3709301942980634,65.2644271850586,69.23077392578125,68.20913772583008,67.37981033325195,69.06250381469727,10,,,,f1_c1e0e10af95ea967,main|gcn|figure3_pipeline1|citeseer|4.0,main-val|gcn|figure3_pipeline1|citeseer|4.0
main_add_10seed,gcn,citeseer,6.0,7,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,239,64,0.001,0.01,0.5,none,67.35577163696288,66.18930459976197,68.4263858604431,2.0500932689069904,62.74038696289063,69.59134674072266,68.54567642211914,67.54777769088744,69.62800806045531,10,,,,f1_8c047d857d915ba6,main|gcn|figure3_pipeline1|citeseer|6.0,main-val|gcn|figure3_pipeline1|citeseer|6.0
main_add_10seed,gcn,citeseer,8.0,8,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,203,32,0.001,0.01,0.5,none,66.94711837768554,66.12950986862182,67.6923110961914,1.4028152809564594,64.66346740722656,68.75,67.9807731628418,66.3218186569214,69.39904251098633,10,,,,f1_acada23d96f4d7b1,main|gcn|figure3_pipeline1|citeseer|8.0,main-val|gcn|figure3_pipeline1|citeseer|8.0
main_add_10seed,gcn,cora,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,53,2,0.001,0.0001,0.5,none,79.15804977416992,78.37481534957885,79.86742858886718,1.363512239320894,76.80945587158203,81.09305572509766,79.3943862915039,78.56646953582764,80.31129842758179,10,,,,f1_04fc3cec3fcfe7dc,main|gcn|figure3_pipeline1|cora|0.001,main-val|gcn|figure3_pipeline1|cora|0.001
main_add_10seed,gcn,cora,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,53,2,0.001,0.0001,0.5,none,79.67503662109375,78.87740018844605,80.47304229736328,1.3666210390665774,77.10487365722656,81.53618621826172,79.42393035888672,78.6262939453125,80.35450592041016,10,,,,f1_9a962b7d06e2c1b7,main|gcn|figure3_pipeline1|cora|0.01,main-val|gcn|figure3_pipeline1|cora|0.01
main_add_10seed,gcn,cora,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,38,2,0.01,0.0,0.5,none,78.6853759765625,77.25258407592773,79.8526580619812,2.175409630873492,74.44608306884766,80.94534301757812,78.67060470581055,77.11890712738037,79.98596500396728,10,,,,f1_1615c095370576e2,main|gcn|figure3_pipeline1|cora|0.1,main-val|gcn|figure3_pipeline1|cora|0.1
main_add_10seed,gcn,cora,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,204,32,0.001,0.01,0.75,none,83.55982131958008,82.88035278320312,84.32791522979737,1.2398495612825982,81.97931671142578,86.26292419433594,84.19497680664062,83.38256910324097,85.0812401008606,10,,,,f1_4f47e5dc63e1727d,main|gcn|figure3_pipeline1|cora|1.0,main-val|gcn|figure3_pipeline1|cora|1.0
main_add_10seed,gcn,cora,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,167,16,0.001,0.01,0.5,none,84.80058975219727,84.17983627319336,85.43574447631836,1.0797352623548984,83.16100311279297,86.55834197998047,84.65288009643555,83.91395797729491,85.37740020751954,10,,,,f1_7b1a9b713d869a93,main|gcn|figure3_pipeline1|cora|10.0,main-val|gcn|figure3_pipeline1|cora|10.0
main_add_10seed,gcn,cora,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,168,16,0.001,0.01,0.75,none,84.88921585083008,84.15029373168944,85.59859617233276,1.2611749185004206,83.01329040527344,86.85376739501953,84.49039840698242,83.75184780120848,85.28840257644653,10,,,,f1_e65e2149af86a0c9,main|gcn|figure3_pipeline1|cora|2.0,main-val|gcn|figure3_pipeline1|cora|2.0
main_add_10seed,gcn,cora,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,156,16,0.01,0.01,0.75,none,84.88921661376953,84.1802070426941,85.62776872634888,1.2476462899025953,83.16100311279297,86.41063690185547,84.97784194946288,84.34268646240234,85.62776718139648,10,,,,f1_4b7138e2168beae4,main|gcn|figure3_pipeline1|cora|3.0,main-val|gcn|figure3_pipeline1|cora|3.0
main_add_10seed,gcn,cora,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,156,16,0.01,0.01,0.75,none,84.56425399780274,83.79616010665895,85.31757511138916,1.291937602821319,82.42245483398438,86.26292419433594,85.08124008178712,84.35745847702027,85.82016220092774,10,,,,f1_cfd4c5a7d0fffd77,main|gcn|figure3_pipeline1|cora|4.0,main-val|gcn|figure3_pipeline1|cora|4.0
main_add_10seed,gcn,cora,6.0,7,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,168,16,0.001,0.01,0.75,none,84.80059127807617,84.40177307128906,85.28840560913086,0.7546257469512173,83.8995590209961,86.41063690185547,84.7415054321289,83.97304077148438,85.48042757034301,10,,,,f1_ff5ded8bb1e8421e,main|gcn|figure3_pipeline1|cora|6.0,main-val|gcn|figure3_pipeline1|cora|6.0
main_add_10seed,gcn,cora,8.0,8,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,167,16,0.001,0.01,0.5,none,84.682421875,84.04689708709718,85.30280611038208,1.1357608576214302,83.01329040527344,86.7060546875,84.43131408691406,83.67798994064331,85.18463747024536,10,,,,f1_a1ad71b96f8d9ed0,main|gcn|figure3_pipeline1|cora|8.0,main-val|gcn|figure3_pipeline1|cora|8.0
main_add_10seed,gcn,facebook,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,50,2,0.001,0.0,0.5,none,91.60199432373047,91.33143539428711,91.87615837097168,0.47390769783642445,90.90423583984376,92.32823181152344,91.97045288085937,91.77109298706054,92.22143173217773,10,,,,f1_75ab941b5a976a7e,main|gcn|figure3_pipeline1|facebook|0.001,main-val|gcn|figure3_pipeline1|facebook|0.001
main_add_10seed,gcn,facebook,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,59,2,0.001,0.01,0.5,none,91.62869186401367,91.37401966094971,91.87615308761598,0.42030502254756974,90.81523895263672,92.3104248046875,91.9846923828125,91.76205904006957,92.26059114456176,10,,,,f1_f9aa825301500c1e,main|gcn|figure3_pipeline1|facebook|0.01,main-val|gcn|figure3_pipeline1|facebook|0.01
main_add_10seed,gcn,facebook,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,50,2,0.001,0.0,0.5,none,91.65717544555665,91.38483732223511,91.95091882705688,0.4657586967718068,90.99324035644533,92.54183197021484,92.09327239990235,91.81910905838012,92.40655212402343,10,,,,f1_a3fc71a0f89f205e,main|gcn|figure3_pipeline1|facebook|0.1,main-val|gcn|figure3_pipeline1|facebook|0.1
main_add_10seed,gcn,facebook,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,132,8,0.001,0.01,0.75,none,93.44962768554687,93.30001863479613,93.58134691238403,0.2442046879640486,93.04022979736328,93.77002716064452,93.85190505981446,93.61338577270507,94.11004892349243,10,,,,f1_5d80f4df7d55b01a,main|gcn|figure3_pipeline1|facebook|1.0,main-val|gcn|figure3_pipeline1|facebook|1.0
main_add_10seed,gcn,facebook,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,95,4,0.001,0.01,0.5,none,93.67390594482421,93.50836561203003,93.84482982635498,0.29442803309703675,93.27162170410156,94.26842498779295,93.96226425170899,93.73086547851562,94.19909259796142,10,,,,f1_14072aa467839be6,main|gcn|figure3_pipeline1|facebook|10.0,main-val|gcn|figure3_pipeline1|facebook|10.0
main_add_10seed,gcn,facebook,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,83,4,0.01,0.01,0.5,none,93.12744674682617,92.9405471420288,93.29481073379516,0.3131143695698666,92.45282745361328,93.36062622070312,93.71128540039062,93.51014781951903,93.92314708709718,10,,,,f1_e2b7c43f96c0f962,main|gcn|figure3_pipeline1|facebook|2.0,main-val|gcn|figure3_pipeline1|facebook|2.0
main_add_10seed,gcn,facebook,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,131,8,0.001,0.01,0.5,none,93.56354598999023,93.41576131820679,93.71306610107422,0.2549535787246529,93.23603057861328,94.01922607421876,93.94624633789063,93.66500778198242,94.22392501831055,10,,,,f1_8f30384b80873a66,main|gcn|figure3_pipeline1|facebook|3.0,main-val|gcn|figure3_pipeline1|facebook|3.0
main_add_10seed,gcn,facebook,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,131,8,0.001,0.01,0.5,none,93.47810592651368,93.31434707641601,93.65080972671508,0.2769267112318418,92.98683166503906,93.87682342529295,93.87326507568359,93.65606132507324,94.07974397659301,10,,,,f1_a4bd44fefd994729,main|gcn|figure3_pipeline1|facebook|4.0,main-val|gcn|figure3_pipeline1|facebook|4.0
main_add_10seed,gcn,facebook,6.0,7,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,96,4,0.001,0.01,0.75,none,93.6774658203125,93.55099742889405,93.82880962371827,0.22915169482290193,93.36062622070312,94.07262420654295,93.98184432983399,93.73255640029907,94.24350212097168,10,,,,f1_0d518ea6095b323b,main|gcn|figure3_pipeline1|facebook|6.0,main-val|gcn|figure3_pipeline1|facebook|6.0
main_add_10seed,gcn,facebook,8.0,8,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,96,4,0.001,0.01,0.75,none,93.68458480834961,93.48696180343629,93.8679697227478,0.33561802065777724,93.20042419433594,94.1794204711914,94.07440414428712,93.83940027236937,94.3220011138916,10,,,,f1_d684cd5d2fcb0df1,main|gcn|figure3_pipeline1|facebook|8.0,main-val|gcn|figure3_pipeline1|facebook|8.0
main_add_10seed,gcn,lastfm,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,39,2,0.01,0.0,0.75,none,83.59118957519532,82.3654693031311,84.70355682373047,1.9625600750408112,80.29361724853516,85.770751953125,84.32523956298829,83.15076293945313,85.31916887283325,10,,,,f1_10668f251b0c36ac,main|gcn|figure3_pipeline1|lastfm|0.001,main-val|gcn|figure3_pipeline1|lastfm|0.001
main_add_10seed,gcn,lastfm,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,42,2,0.01,0.0001,0.75,none,83.63636093139648,82.39977188110352,84.73842248916625,2.0199520522716012,79.95482635498047,86.3918685913086,84.33088302612305,83.30872186660767,85.22303314208985,10,,,,f1_668b3aac71d54f64,main|gcn|figure3_pipeline1|lastfm|0.01,main-val|gcn|figure3_pipeline1|lastfm|0.01
main_add_10seed,gcn,lastfm,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,39,2,0.01,0.0,0.75,none,83.77752456665038,82.65937042236328,84.78853534698487,1.8213494224792175,80.51947784423828,86.05307006835938,84.19536743164062,83.29757156372071,84.96922454833984,10,,,,f1_f717d95bc4de8360,main|gcn|figure3_pipeline1|lastfm|0.1,main-val|gcn|figure3_pipeline1|lastfm|0.1
main_add_10seed,gcn,lastfm,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,165,16,0.001,0.001,0.75,none,87.54375915527343,86.98475416183472,88.01242065429688,0.8719971749804253,85.82721710205078,88.5940170288086,88.20440139770508,87.85417478561402,88.56606294631958,10,,,,f1_b7a51eab428b5060,main|gcn|figure3_pipeline1|lastfm|1.0,main-val|gcn|figure3_pipeline1|lastfm|1.0
main_add_10seed,gcn,lastfm,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,171,16,0.0001,0.0,0.75,none,87.95595626831054,87.45327301025391,88.47543792724609,0.8497155886827282,86.56126403808594,89.10220336914062,88.46414489746094,88.10827104568482,88.82552337646484,10,,,,f1_8e7cc035e366f378,main|gcn|figure3_pipeline1|lastfm|10.0,main-val|gcn|figure3_pipeline1|lastfm|10.0
main_add_10seed,gcn,lastfm,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,168,16,0.001,0.01,0.75,none,88.03500671386719,87.52103042602539,88.49816362380982,0.8326166477297193,86.44832611083984,89.21512603759766,88.64483337402343,88.32298049926757,88.98941421508789,10,,,,f1_7607dce367c782a4,main|gcn|figure3_pipeline1|lastfm|2.0,main-val|gcn|figure3_pipeline1|lastfm|2.0
main_add_10seed,gcn,lastfm,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,167,16,0.001,0.01,0.5,none,87.89384384155274,87.34019855499268,88.38509141921996,0.9144372221320854,86.44832611083984,88.93280792236328,88.46978912353515,88.16473541259765,88.79728851318359,10,,,,f1_9d904a85bb43cee6,main|gcn|figure3_pipeline1|lastfm|3.0,main-val|gcn|figure3_pipeline1|lastfm|3.0
main_add_10seed,gcn,lastfm,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,168,16,0.001,0.01,0.75,none,87.97854385375976,87.52667850494386,88.39088212966918,0.7633626001530667,86.3918685913086,88.70694732666016,88.69565048217774,88.33991926193238,89.07975618362427,10,,,,f1_b0aa6e15e9080775,main|gcn|figure3_pipeline1|lastfm|4.0,main-val|gcn|figure3_pipeline1|lastfm|4.0
