rank,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,val_acc_mean,val_acc_std,val_acc_min,val_acc_max,test_acc_mean,test_acc_std,test_acc_min,test_acc_max,n
1,154,32,0.01,0.01,0.25,none,81.8020675659,1.72385266969,79.1728210449,83.3087158203,81.7134414673,0.942344178238,80.5022125244,82.8655853271,5
2,151,32,0.01,0.001,0.25,none,80.3840454102,1.82827128299,77.9911346436,82.5701599121,80.9748886108,1.79515165154,77.8434295654,82.1270294189,5
3,145,32,0.01,0,0.25,none,79.7932022095,2.11849924862,77.5480041504,81.9793167114,80.5613006592,1.8048498768,77.8434295654,82.1270294189,5
4,148,32,0.01,0.0001,0.25,none,79.7045776367,1.97512781516,77.5480041504,81.9793167114,80.4135894775,1.72764319265,77.8434295654,82.1270294189,5
5,186,64,0.01,0.0001,0.75,none,78.906942749,1.79211153717,76.8094558716,81.0930557251,78.3456436157,1.44575351227,76.6617431641,80.3545074463,5
