point_id,figure_id,dataset,backbone,seed,val_acc,test_acc
f6_3c397a6ca91f8aa3,6,actor,gcn,12345,27.3157901763916,26.210525512695312
f6_3c397a6ca91f8aa3,6,actor,gcn,12346,24.63157844543457,26.0
f6_3c397a6ca91f8aa3,6,actor,gcn,12347,23.473682403564453,22.157894134521484
f6_3c397a6ca91f8aa3,6,actor,gcn,12348,25.15789222717285,28.0
f6_3c397a6ca91f8aa3,6,actor,gcn,12349,25.6842098236084,22.842103958129883
f6_3c397a6ca91f8aa3,6,actor,gcn,12350,24.89473533630371,23.842103958129883
f6_3c397a6ca91f8aa3,6,actor,gcn,12351,24.421051025390625,25.6842098236084
f6_3c397a6ca91f8aa3,6,actor,gcn,12352,25.473684310913086,26.789470672607422
f6_3c397a6ca91f8aa3,6,actor,gcn,12353,25.26315689086914,25.526315689086914
f6_3c397a6ca91f8aa3,6,actor,gcn,12354,24.842103958129883,26.736841201782227
f6_8abe6985b611173f,6,actor,gcn,12345,26.894737243652344,25.31578826904297
f6_8abe6985b611173f,6,actor,gcn,12346,24.52631378173828,26.105260848999023
f6_8abe6985b611173f,6,actor,gcn,12347,23.89473533630371,21.368419647216797
f6_8abe6985b611173f,6,actor,gcn,12348,20.052631378173828,23.94736671447754
f6_8abe6985b611173f,6,actor,gcn,12349,25.947368621826172,25.31578826904297
f6_8abe6985b611173f,6,actor,gcn,12350,26.421052932739258,27.368419647216797
f6_8abe6985b611173f,6,actor,gcn,12351,24.473684310913086,25.736841201782227
f6_8abe6985b611173f,6,actor,gcn,12352,25.421051025390625,26.94736671447754
f6_8abe6985b611173f,6,actor,gcn,12353,25.26315689086914,25.526315689086914
f6_8abe6985b611173f,6,actor,gcn,12354,24.789472579956055,26.63157844543457
f6_4a5f014428e1fabd,6,actor,gcn,12345,26.210525512695312,24.736841201782227
f6_4a5f014428e1fabd,6,actor,gcn,12346,24.578947067260742,26.105260848999023
f6_4a5f014428e1fabd,6,actor,gcn,12347,26.842105865478516,24.26315689086914
f6_4a5f014428e1fabd,6,actor,gcn,12348,24.421051025390625,22.6842098236084
f6_4a5f014428e1fabd,6,actor,gcn,12349,25.631576538085938,24.31578826904297
f6_4a5f014428e1fabd,6,actor,gcn,12350,26.421052932739258,27.421051025390625
f6_4a5f014428e1fabd,6,actor,gcn,12351,24.736841201782227,25.105262756347656
f6_4a5f014428e1fabd,6,actor,gcn,12352,25.421051025390625,27.052629470825195
f6_4a5f014428e1fabd,6,actor,gcn,12353,25.26315689086914,25.57894515991211
f6_4a5f014428e1fabd,6,actor,gcn,12354,25.210527420043945,24.105262756347656
f6_097315668d4615ff,6,actor,gcn,12345,26.52631378173828,25.842103958129883
f6_097315668d4615ff,6,actor,gcn,12346,24.89473533630371,26.36842155456543
f6_097315668d4615ff,6,actor,gcn,12347,27.94736671447754,25.210527420043945
f6_097315668d4615ff,6,actor,gcn,12348,26.842105865478516,26.105260848999023
f6_097315668d4615ff,6,actor,gcn,12349,26.31578826904297,25.15789222717285
f6_097315668d4615ff,6,actor,gcn,12350,26.94736671447754,25.894733428955078
f6_097315668d4615ff,6,actor,gcn,12351,25.736841201782227,25.105262756347656
f6_097315668d4615ff,6,actor,gcn,12352,26.105260848999023,26.421052932739258
f6_097315668d4615ff,6,actor,gcn,12353,25.894733428955078,25.15789222717285
f6_097315668d4615ff,6,actor,gcn,12354,25.473684310913086,26.52631378173828
f6_ce3a07273cb67eff,6,actor,gcn,12345,26.6842098236084,24.210525512695312
f6_ce3a07273cb67eff,6,actor,gcn,12346,24.789472579956055,26.36842155456543
f6_ce3a07273cb67eff,6,actor,gcn,12347,26.999998092651367,25.105262756347656
f6_ce3a07273cb67eff,6,actor,gcn,12348,25.052631378173828,28.26315689086914
f6_ce3a07273cb67eff,6,actor,gcn,12349,25.789472579956055,25.421051025390625
f6_ce3a07273cb67eff,6,actor,gcn,12350,26.421052932739258,25.6842098236084
f6_ce3a07273cb67eff,6,actor,gcn,12351,25.052631378173828,25.368419647216797
f6_ce3a07273cb67eff,6,actor,gcn,12352,26.26315689086914,24.94736671447754
f6_ce3a07273cb67eff,6,actor,gcn,12353,25.6842098236084,25.421051025390625
f6_ce3a07273cb67eff,6,actor,gcn,12354,26.0,25.526315689086914
f6_0f10dd532dceb51f,6,actor,gcn,12345,26.52631378173828,25.26315689086914
f6_0f10dd532dceb51f,6,actor,gcn,12346,25.26315689086914,25.842103958129883
f6_0f10dd532dceb51f,6,actor,gcn,12347,27.263154983520508,25.210527420043945
f6_0f10dd532dceb51f,6,actor,gcn,12348,25.210527420043945,26.736841201782227
f6_0f10dd532dceb51f,6,actor,gcn,12349,26.210525512695312,23.31578826904297
f6_0f10dd532dceb51f,6,actor,gcn,12350,26.0,25.894733428955078
f6_0f10dd532dceb51f,6,actor,gcn,12351,24.421051025390625,25.26315689086914
f6_0f10dd532dceb51f,6,actor,gcn,12352,26.36842155456543,24.157894134521484
f6_0f10dd532dceb51f,6,actor,gcn,12353,25.31578826904297,24.999998092651367
f6_0f10dd532dceb51f,6,actor,gcn,12354,25.15789222717285,24.89473533630371
f6_c30943a79e2c4d67,6,actor,gcn,12345,26.157894134521484,23.94736671447754
f6_c30943a79e2c4d67,6,actor,gcn,12346,24.63157844543457,25.052631378173828
f6_c30943a79e2c4d67,6,actor,gcn,12347,26.63157844543457,25.421051025390625
f6_c30943a79e2c4d67,6,actor,gcn,12348,24.999998092651367,25.631576538085938
f6_c30943a79e2c4d67,6,actor,gcn,12349,25.842103958129883,24.789472579956055
f6_c30943a79e2c4d67,6,actor,gcn,12350,25.57894515991211,24.473684310913086
f6_c30943a79e2c4d67,6,actor,gcn,12351,25.631576538085938,26.26315689086914
f6_c30943a79e2c4d67,6,actor,gcn,12352,25.57894515991211,23.368419647216797
f6_c30943a79e2c4d67,6,actor,gcn,12353,25.368419647216797,24.0
f6_c30943a79e2c4d67,6,actor,gcn,12354,25.894733428955078,25.894733428955078
f6_d4e8ab5e174c16cc,6,actor,gcn,12345,26.31578826904297,25.842103958129883
f6_d4e8ab5e174c16cc,6,actor,gcn,12346,24.999998092651367,26.052629470825195
f6_d4e8ab5e174c16cc,6,actor,gcn,12347,27.63157844543457,25.526315689086914
f6_d4e8ab5e174c16cc,6,actor,gcn,12348,26.6842098236084,25.631576538085938
f6_d4e8ab5e174c16cc,6,actor,gcn,12349,26.421052932739258,25.15789222717285
f6_d4e8ab5e174c16cc,6,actor,gcn,12350,26.736841201782227,27.63157844543457
f6_d4e8ab5e174c16cc,6,actor,gcn,12351,24.63157844543457,26.210525512695312
f6_d4e8ab5e174c16cc,6,actor,gcn,12352,26.210525512695312,26.31578826904297
f6_d4e8ab5e174c16cc,6,actor,gcn,12353,25.31578826904297,25.526315689086914
f6_d4e8ab5e174c16cc,6,actor,gcn,12354,25.105262756347656,25.210527420043945
f6_b8e597ba13eb10a3,6,actor,gcn,12345,27.157894134521484,25.631576538085938
f6_b8e597ba13eb10a3,6,actor,gcn,12346,24.789472579956055,26.0
f6_b8e597ba13eb10a3,6,actor,gcn,12347,27.210525512695312,25.26315689086914
f6_b8e597ba13eb10a3,6,actor,gcn,12348,26.31578826904297,25.842103958129883
f6_b8e597ba13eb10a3,6,actor,gcn,12349,26.210525512695312,25.31578826904297
f6_b8e597ba13eb10a3,6,actor,gcn,12350,27.368419647216797,24.94736671447754
f6_b8e597ba13eb10a3,6,actor,gcn,12351,24.94736671447754,26.210525512695312
f6_b8e597ba13eb10a3,6,actor,gcn,12352,26.52631378173828,25.947368621826172
f6_b8e597ba13eb10a3,6,actor,gcn,12353,26.0,24.6842098236084
f6_b8e597ba13eb10a3,6,actor,gcn,12354,24.789472579956055,24.63157844543457
f6_945fa0c0d6600937,6,actor,gcn,12345,26.57894515991211,24.6842098236084
f6_945fa0c0d6600937,6,actor,gcn,12346,24.89473533630371,26.105260848999023
f6_945fa0c0d6600937,6,actor,gcn,12347,27.578947067260742,25.736841201782227
f6_945fa0c0d6600937,6,actor,gcn,12348,25.842103958129883,28.736841201782227
f6_945fa0c0d6600937,6,actor,gcn,12349,25.947368621826172,25.789472579956055
f6_945fa0c0d6600937,6,actor,gcn,12350,26.105260848999023,27.63157844543457
f6_945fa0c0d6600937,6,actor,gcn,12351,24.578947067260742,25.947368621826172
f6_945fa0c0d6600937,6,actor,gcn,12352,26.57894515991211,25.789472579956055
f6_945fa0c0d6600937,6,actor,gcn,12353,25.789472579956055,24.31578826904297
f6_945fa0c0d6600937,6,actor,gcn,12354,25.26315689086914,27.157894134521484
f6_7582ead3b0c417ea,6,actor,gcn,12345,26.421052932739258,23.6842098236084
f6_7582ead3b0c417ea,6,actor,gcn,12346,24.105262756347656,24.6842098236084
f6_7582ead3b0c417ea,6,actor,gcn,12347,21.368419647216797,20.421051025390625
f6_7582ead3b0c417ea,6,actor,gcn,12348,21.578947067260742,25.947368621826172
f6_7582ead3b0c417ea,6,actor,gcn,12349,25.789472579956055,25.052631378173828
f6_7582ead3b0c417ea,6,actor,gcn,12350,24.63157844543457,26.473682403564453
f6_7582ead3b0c417ea,6,actor,gcn,12351,24.0,26.31578826904297
f6_7582ead3b0c417ea,6,actor,gcn,12352,24.421051025390625,24.368419647216797
f6_7582ead3b0c417ea,6,actor,gcn,12353,24.0,23.842103958129883
f6_7582ead3b0c417ea,6,actor,gcn,12354,24.789472579956055,25.631576538085938
f6_7d0b6dcb30a606c3,6,actor,gcn,12345,26.36842155456543,26.0
f6_7d0b6dcb30a606c3,6,actor,gcn,12346,24.789472579956055,26.105260848999023
f6_7d0b6dcb30a606c3,6,actor,gcn,12347,27.157894134521484,25.15789222717285
f6_7d0b6dcb30a606c3,6,actor,gcn,12348,25.052631378173828,28.21052360534668
f6_7d0b6dcb30a606c3,6,actor,gcn,12349,26.105260848999023,25.842103958129883
f6_7d0b6dcb30a606c3,6,actor,gcn,12350,25.947368621826172,27.842103958129883
f6_7d0b6dcb30a606c3,6,actor,gcn,12351,25.210527420043945,23.842103958129883
f6_7d0b6dcb30a606c3,6,actor,gcn,12352,25.6842098236084,26.736841201782227
f6_7d0b6dcb30a606c3,6,actor,gcn,12353,24.999998092651367,25.368419647216797
f6_7d0b6dcb30a606c3,6,actor,gcn,12354,26.421052932739258,26.94736671447754
f6_5df64ddf8c21ce40,6,actor,gcn,12345,26.473682403564453,26.052629470825195
f6_5df64ddf8c21ce40,6,actor,gcn,12346,24.368419647216797,24.789472579956055
f6_5df64ddf8c21ce40,6,actor,gcn,12347,27.578947067260742,25.368419647216797
f6_5df64ddf8c21ce40,6,actor,gcn,12348,24.842103958129883,27.473682403564453
f6_5df64ddf8c21ce40,6,actor,gcn,12349,26.157894134521484,24.999998092651367
f6_5df64ddf8c21ce40,6,actor,gcn,12350,26.052629470825195,27.789474487304688
f6_5df64ddf8c21ce40,6,actor,gcn,12351,24.89473533630371,25.26315689086914
f6_5df64ddf8c21ce40,6,actor,gcn,12352,25.473684310913086,26.26315689086914
f6_5df64ddf8c21ce40,6,actor,gcn,12353,25.57894515991211,25.842103958129883
f6_5df64ddf8c21ce40,6,actor,gcn,12354,25.26315689086914,26.842105865478516
f6_88f0199c2ce1d81d,6,actor,gcn,12345,26.052629470825195,24.368419647216797
f6_88f0199c2ce1d81d,6,actor,gcn,12346,24.94736671447754,25.421051025390625
f6_88f0199c2ce1d81d,6,actor,gcn,12347,26.157894134521484,24.31578826904297
f6_88f0199c2ce1d81d,6,actor,gcn,12348,24.842103958129883,26.157894134521484
f6_88f0199c2ce1d81d,6,actor,gcn,12349,25.789472579956055,24.578947067260742
f6_88f0199c2ce1d81d,6,actor,gcn,12350,26.0,27.210525512695312
f6_88f0199c2ce1d81d,6,actor,gcn,12351,24.999998092651367,26.31578826904297
f6_88f0199c2ce1d81d,6,actor,gcn,12352,26.052629470825195,25.15789222717285
f6_88f0199c2ce1d81d,6,actor,gcn,12353,26.6842098236084,25.105262756347656
f6_88f0199c2ce1d81d,6,actor,gcn,12354,25.57894515991211,25.842103958129883
f6_c7962d2cfd64de64,6,actor,gcn,12345,26.421052932739258,25.789472579956055
f6_c7962d2cfd64de64,6,actor,gcn,12346,24.999998092651367,26.31578826904297
f6_c7962d2cfd64de64,6,actor,gcn,12347,27.578947067260742,25.26315689086914
f6_c7962d2cfd64de64,6,actor,gcn,12348,25.789472579956055,28.421051025390625
f6_c7962d2cfd64de64,6,actor,gcn,12349,26.210525512695312,25.26315689086914
f6_c7962d2cfd64de64,6,actor,gcn,12350,26.36842155456543,27.789474487304688
f6_c7962d2cfd64de64,6,actor,gcn,12351,24.6842098236084,25.842103958129883
f6_c7962d2cfd64de64,6,actor,gcn,12352,25.842103958129883,26.26315689086914
f6_c7962d2cfd64de64,6,actor,gcn,12353,25.368419647216797,25.052631378173828
f6_c7962d2cfd64de64,6,actor,gcn,12354,25.789472579956055,25.368419647216797
f6_44ef31932b4801b2,6,actor,gcn,12345,26.52631378173828,26.105260848999023
f6_44ef31932b4801b2,6,actor,gcn,12346,25.210527420043945,26.0
f6_44ef31932b4801b2,6,actor,gcn,12347,28.052631378173828,25.15789222717285
f6_44ef31932b4801b2,6,actor,gcn,12348,25.736841201782227,26.999998092651367
f6_44ef31932b4801b2,6,actor,gcn,12349,26.105260848999023,25.57894515991211
f6_44ef31932b4801b2,6,actor,gcn,12350,27.105262756347656,26.842105865478516
f6_44ef31932b4801b2,6,actor,gcn,12351,24.842103958129883,25.368419647216797
f6_44ef31932b4801b2,6,actor,gcn,12352,26.736841201782227,26.36842155456543
f6_44ef31932b4801b2,6,actor,gcn,12353,25.57894515991211,24.999998092651367
f6_44ef31932b4801b2,6,actor,gcn,12354,25.947368621826172,25.052631378173828
f6_31a5d878a24f273d,6,actor,gcn,12345,26.105260848999023,24.999998092651367
f6_31a5d878a24f273d,6,actor,gcn,12346,25.15789222717285,26.6842098236084
f6_31a5d878a24f273d,6,actor,gcn,12347,27.263154983520508,25.052631378173828
f6_31a5d878a24f273d,6,actor,gcn,12348,25.473684310913086,26.736841201782227
f6_31a5d878a24f273d,6,actor,gcn,12349,26.473682403564453,25.6842098236084
f6_31a5d878a24f273d,6,actor,gcn,12350,26.736841201782227,26.736841201782227
f6_31a5d878a24f273d,6,actor,gcn,12351,24.94736671447754,25.31578826904297
f6_31a5d878a24f273d,6,actor,gcn,12352,26.421052932739258,25.57894515991211
f6_31a5d878a24f273d,6,actor,gcn,12353,25.6842098236084,25.631576538085938
f6_31a5d878a24f273d,6,actor,gcn,12354,25.15789222717285,24.789472579956055
f6_d66071b50d0339aa,6,actor,gcn,12345,26.36842155456543,26.31578826904297
f6_d66071b50d0339aa,6,actor,gcn,12346,25.15789222717285,26.105260848999023
f6_d66071b50d0339aa,6,actor,gcn,12347,27.736839294433594,25.052631378173828
f6_d66071b50d0339aa,6,actor,gcn,12348,25.15789222717285,27.89473533630371
f6_d66071b50d0339aa,6,actor,gcn,12349,26.105260848999023,25.210527420043945
f6_d66071b50d0339aa,6,actor,gcn,12350,27.157894134521484,27.052629470825195
f6_d66071b50d0339aa,6,actor,gcn,12351,24.842103958129883,25.894733428955078
f6_d66071b50d0339aa,6,actor,gcn,12352,25.842103958129883,26.36842155456543
f6_d66071b50d0339aa,6,actor,gcn,12353,25.473684310913086,25.105262756347656
f6_d66071b50d0339aa,6,actor,gcn,12354,25.57894515991211,26.736841201782227
f6_6c237212aff81274,6,actor,gcn,12345,25.789472579956055,24.94736671447754
f6_6c237212aff81274,6,actor,gcn,12346,24.736841201782227,26.26315689086914
f6_6c237212aff81274,6,actor,gcn,12347,27.842103958129883,25.26315689086914
f6_6c237212aff81274,6,actor,gcn,12348,25.368419647216797,24.842103958129883
f6_6c237212aff81274,6,actor,gcn,12349,26.31578826904297,25.842103958129883
f6_6c237212aff81274,6,actor,gcn,12350,26.210525512695312,28.368419647216797
f6_6c237212aff81274,6,actor,gcn,12351,25.052631378173828,25.473684310913086
f6_6c237212aff81274,6,actor,gcn,12352,25.947368621826172,25.789472579956055
f6_6c237212aff81274,6,actor,gcn,12353,25.368419647216797,25.368419647216797
f6_6c237212aff81274,6,actor,gcn,12354,24.94736671447754,27.157894134521484
f6_e20088a5d13fe60b,6,actor,gcn,12345,26.36842155456543,24.26315689086914
f6_e20088a5d13fe60b,6,actor,gcn,12346,24.789472579956055,26.052629470825195
f6_e20088a5d13fe60b,6,actor,gcn,12347,27.578947067260742,25.421051025390625
f6_e20088a5d13fe60b,6,actor,gcn,12348,25.421051025390625,25.894733428955078
f6_e20088a5d13fe60b,6,actor,gcn,12349,25.842103958129883,25.57894515991211
f6_e20088a5d13fe60b,6,actor,gcn,12350,26.421052932739258,26.999998092651367
f6_e20088a5d13fe60b,6,actor,gcn,12351,24.6842098236084,25.842103958129883
f6_e20088a5d13fe60b,6,actor,gcn,12352,26.210525512695312,25.842103958129883
f6_e20088a5d13fe60b,6,actor,gcn,12353,25.526315689086914,25.31578826904297
f6_e20088a5d13fe60b,6,actor,gcn,12354,25.26315689086914,27.157894134521484
f6_97031ca4e4bd9b46,6,actor,gcn,12345,25.526315689086914,24.94736671447754
f6_97031ca4e4bd9b46,6,actor,gcn,12346,21.157894134521484,22.36842155456543
f6_97031ca4e4bd9b46,6,actor,gcn,12347,27.578947067260742,25.31578826904297
f6_97031ca4e4bd9b46,6,actor,gcn,12348,25.26315689086914,27.89473533630371
