table,setting,dataset,backbone,feature_dim,smoother,seed,val_acc,test_acc
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12354,93.98362731933594,93.55642700195312
table6,FeatFree-Kprop,cora,sage,800,kprop,12345,81.68389892578125,84.78582000732422
table6,FeatFree-Kprop,cora,sage,800,kprop,12346,86.26292419433594,85.08123779296875
table6,FeatFree-Kprop,cora,sage,800,kprop,12347,84.78582000732422,84.49039459228516
table6,FeatFree-Kprop,cora,sage,800,kprop,12348,86.41063690185547,86.41063690185547
table6,FeatFree-Kprop,cora,sage,800,kprop,12349,84.93353271484375,84.34268951416016
table6,FeatFree-Kprop,cora,sage,800,kprop,12350,82.42245483398438,83.75184631347656
table6,FeatFree-Kprop,cora,sage,800,kprop,12351,84.0472640991211,83.60413360595703
table6,FeatFree-Kprop,cora,sage,800,kprop,12352,85.37666320800781,85.08123779296875
table6,FeatFree-Kprop,cora,sage,800,kprop,12353,83.01329040527344,84.78582000732422
table6,FeatFree-Kprop,cora,sage,800,kprop,12354,84.0472640991211,86.85376739501953
table6,FeatFree-Kprop,cora,sage,1600,kprop,12345,81.68389892578125,84.0472640991211
table6,FeatFree-Kprop,cora,sage,1600,kprop,12346,85.96749877929688,83.8995590209961
table6,FeatFree-Kprop,cora,sage,1600,kprop,12347,84.93353271484375,84.78582000732422
table6,FeatFree-Kprop,cora,sage,1600,kprop,12348,86.55834197998047,85.81979370117188
table6,FeatFree-Kprop,cora,sage,1600,kprop,12349,85.37666320800781,83.75184631347656
table6,FeatFree-Kprop,cora,sage,1600,kprop,12350,82.12702941894531,84.19497680664062
table6,FeatFree-Kprop,cora,sage,1600,kprop,12351,84.78582000732422,84.34268951416016
table6,FeatFree-Kprop,cora,sage,1600,kprop,12352,84.63810729980469,85.81979370117188
table6,FeatFree-Kprop,cora,sage,1600,kprop,12353,83.3087158203125,84.49039459228516
table6,FeatFree-Kprop,cora,sage,1600,kprop,12354,85.22895050048828,87.44461059570312
table6,FeatFree-Kprop,cora,sage,3200,kprop,12345,82.86558532714844,84.78582000732422
table6,FeatFree-Kprop,cora,sage,3200,kprop,12346,86.41063690185547,84.78582000732422
table6,FeatFree-Kprop,cora,sage,3200,kprop,12347,84.49039459228516,85.96749877929688
table6,FeatFree-Kprop,cora,sage,3200,kprop,12348,86.7060546875,84.93353271484375
table6,FeatFree-Kprop,cora,sage,3200,kprop,12349,85.22895050048828,84.19497680664062
table6,FeatFree-Kprop,cora,sage,3200,kprop,12350,82.12702941894531,83.3087158203125
table6,FeatFree-Kprop,cora,sage,3200,kprop,12351,84.19497680664062,84.34268951416016
table6,FeatFree-Kprop,cora,sage,3200,kprop,12352,85.81979370117188,86.41063690185547
table6,FeatFree-Kprop,cora,sage,3200,kprop,12353,84.34268951416016,84.63810729980469
table6,FeatFree-Kprop,cora,sage,3200,kprop,12354,85.08123779296875,86.55834197998047
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12345,89.10220336914062,87.52117156982422
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12346,88.08582305908203,88.42461395263672
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12347,88.36815643310547,88.70694732666016
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12348,88.70694732666016,88.87633514404297
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12349,88.87633514404297,86.84358978271484
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12350,88.02935791015625,88.53755187988281
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12351,87.63410186767578,87.52117156982422
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12352,88.02935791015625,87.52117156982422
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12353,88.65047454833984,86.84358978271484
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12354,89.32806396484375,87.57764434814453
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12345,89.10220336914062,87.63410186767578
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12346,88.31168365478516,88.87633514404297
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12347,88.53755187988281,88.53755187988281
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12348,89.04573059082031,88.98927307128906
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12349,88.87633514404297,86.50479888916016
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12350,88.36815643310547,89.44098663330078
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12351,88.19876098632812,87.91642761230469
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12352,87.80349731445312,88.76341247558594
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12353,88.70694732666016,87.40824127197266
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12354,89.55392456054688,87.63410186767578
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12345,89.04573059082031,87.06945037841797
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12346,88.31168365478516,88.76341247558594
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12347,88.98927307128906,88.81986999511719
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12348,88.81986999511719,88.93280792236328
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12349,88.65047454833984,86.78712463378906
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12350,87.972900390625,89.04573059082031
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12351,88.36815643310547,88.08582305908203
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12352,88.08582305908203,88.5940170288086
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12353,88.93280792236328,86.9565200805664
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12354,89.55392456054688,87.74703216552734
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12345,66.46634674072266,67.90865325927734
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12346,67.90865325927734,66.70673370361328
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12347,68.14904022216797,64.42308044433594
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12348,63.94230651855469,60.576927185058594
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12349,65.02404022216797,65.02404022216797
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12350,64.0625,64.54327392578125
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12351,66.34615325927734,64.90384674072266
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12352,69.71154022216797,66.8269271850586
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12353,67.42788696289062,67.1875
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12354,63.58173370361328,65.3846206665039
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12345,69.47115325927734,71.15384674072266
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12346,68.87019348144531,68.02884674072266
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12347,70.19231414794922,66.58654022216797
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12348,69.47115325927734,67.90865325927734
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12349,66.22596740722656,67.42788696289062
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12350,67.1875,67.54808044433594
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12351,62.37980651855469,60.9375
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12352,70.43269348144531,67.54808044433594
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12353,70.19231414794922,69.23077392578125
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12354,66.9471206665039,68.5096206665039
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12345,70.0721206665039,69.71154022216797
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12346,68.75,67.66827392578125
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12347,69.83173370361328,66.70673370361328
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12348,69.35096740722656,68.14904022216797
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12349,67.06730651855469,69.35096740722656
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12350,66.70673370361328,66.9471206665039
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12351,68.3894271850586,67.06730651855469
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12352,69.71154022216797,68.3894271850586
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12353,70.43269348144531,67.54808044433594
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12354,68.3894271850586,69.59134674072266
table6,FeatFree-Kprop,facebook,sage,800,kprop,12345,93.48522186279297,92.91563415527344
table6,FeatFree-Kprop,facebook,sage,800,kprop,12346,92.91563415527344,92.59523010253906
table6,FeatFree-Kprop,facebook,sage,800,kprop,12347,93.36062622070312,92.95122528076172
table6,FeatFree-Kprop,facebook,sage,800,kprop,12348,92.50623321533203,92.93342590332031
table6,FeatFree-Kprop,facebook,sage,800,kprop,12349,92.34603118896484,93.00462341308594
table6,FeatFree-Kprop,facebook,sage,800,kprop,12350,94.09042358398438,93.05802917480469
table6,FeatFree-Kprop,facebook,sage,800,kprop,12351,92.8800277709961,92.79102325439453
table6,FeatFree-Kprop,facebook,sage,800,kprop,12352,92.66642761230469,92.48843383789062
table6,FeatFree-Kprop,facebook,sage,800,kprop,12353,92.98683166503906,93.25382995605469
table6,FeatFree-Kprop,facebook,sage,800,kprop,12354,93.18263244628906,92.86222839355469
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12345,93.71662902832031,92.91563415527344
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12346,93.73442840576172,93.27162170410156
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12347,93.71662902832031,92.7198257446289
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12348,93.20042419433594,93.80562591552734
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12349,92.80883026123047,93.20042419433594
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12350,94.3396224975586,92.86222839355469
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12351,93.27162170410156,93.32502746582031
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12352,93.14702606201172,92.66642761230469
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12353,93.12922668457031,93.18263244628906
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12354,93.77002716064453,93.37842559814453
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12345,93.91242218017578,93.43182373046875
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12346,94.30402374267578,93.43182373046875
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12347,93.9480209350586,93.48522186279297
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12348,93.6632308959961,94.00142669677734
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12349,93.34282684326172,93.59202575683594
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12350,94.66001892089844,93.59202575683594
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12351,93.69882202148438,93.59202575683594
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12352,93.55642700195312,93.18263244628906
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12353,93.77002716064453,93.89462280273438
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12354,94.10822296142578,93.78782653808594
